Transaction_Amount,Transaction_Time,Customer_Age,Is_International,Transaction_Type,Fraud,Merchant_Category,Transaction_Distance
153.91885464789587,16.26544343507776,76,0,Online,0,Automotive,45.19332060564513
198.07346615354052,2.774350718383624,38,0,Transfer,0,Health,330.6890012189292
226.09481188645537,18.792348649064433,64,1,Retail,0,Grocery,244.93130991500888
36.57343671204468,16.252404386013318,30,0,Withdrawal,0,Clothing,122.79993849975973
104.10763240706883,9.307177790980036,22,0,Online,0,Clothing,246.5710050155689
739.6027200575401,4.1944751966878755,35,0,Transfer,0,Automotive,498.45952161675166
334.39709292245743,9.691519021938918,37,0,Online,0,Grocery,54.280798847405556
364.4293783989284,11.787833506136153,64,0,Retail,0,Grocery,236.5835505999617
100.50298161748208,3.3967277311930255,37,1,Online,0,Automotive,208.69745328440237
60.08279824793665,6.9157292518718005,27,0,Retail,1,Electronics,397.1724440102408
103.43804016431275,0.16128917209108007,26,0,Online,0,Grocery,68.9638870927663
259.94130248482946,0.1835485521028133,38,0,Withdrawal,0,Automotive,204.6763602942653
191.4485746451081,16.637794524087283,64,0,Withdrawal,0,Grocery,357.2014228242974
8.486695007036783,13.839577414715205,24,1,Retail,0,Grocery,137.95476010046465
191.75489787350472,17.6241526812385,49,0,Retail,0,Automotive,63.39207207740244
266.9450003330724,7.419695581048802,75,0,Online,0,Automotive,258.75615725184707
160.35302887010488,14.420903800161057,37,0,Withdrawal,0,Electronics,126.10243768761636
199.2317172543201,17.224978066389156,38,0,Transfer,0,Automotive,13.313307629918558
237.026885969708,2.4424987220795567,78,0,Transfer,0,Clothing,482.5975170891576
47.974018663557686,17.37315142808479,31,0,Transfer,0,Automotive,304.61859408034246
152.94773714140302,13.231700720463357,66,0,Online,0,Electronics,193.89069988151735
132.7157892503189,4.0016251396380875,85,1,Transfer,0,Automotive,47.46764468922049
79.26569950585134,9.695402355352142,24,1,Transfer,0,Health,213.64955925589973
278.77716216767845,1.0370248130527129,29,0,Retail,0,Clothing,157.6568659344702
290.76695532989976,5.9345781898945615,65,0,Transfer,0,Electronics,324.9072644674949
569.6238342977941,21.953500457617654,33,1,Withdrawal,0,Electronics,241.34233890625205
89.3060625403727,22.021140964152647,55,0,Transfer,0,Health,125.61224220006645
302.5169005173755,19.141229245278836,68,0,Transfer,0,Automotive,400.73001320066896
360.944370433957,0.5445741228199026,46,0,Online,0,Grocery,311.8402136588602
391.52749746117104,18.797554250021754,51,0,Online,0,Clothing,384.86544906717353
291.31816698749424,6.251952197502292,63,0,Retail,1,Grocery,240.7288043625102
32.58870639667501,10.419552643629352,87,0,Transfer,0,Grocery,228.2504681481818
323.5002376975868,14.956575279931638,84,0,Withdrawal,0,Health,74.1524973243074
5.7062699696349934,10.769720301241474,81,1,Retail,0,Electronics,465.2674349545323
156.28525786955944,0.9747670223289919,50,0,Retail,0,Health,42.86828039594342
37.14080792473045,22.175716477836705,41,0,Retail,0,Clothing,9.3297535536494
28.947759483531982,0.7781037959480575,32,0,Withdrawal,0,Clothing,155.90342699025584
498.05859593521893,5.574274004079273,89,0,Withdrawal,0,Automotive,320.8631389817579
88.60833021328625,9.184074128799619,87,1,Online,0,Grocery,324.65728968912
129.43985276954996,22.554312248455528,69,0,Withdrawal,0,Health,485.7293471824399
186.64732681390078,11.529155325388622,57,1,Retail,0,Health,271.41613861968375
353.5357547628257,5.245862278466897,27,0,Transfer,0,Clothing,149.25078184691858
143.31573100912766,18.897525737958716,52,0,Withdrawal,0,Clothing,156.25221972706677
118.90799282411635,14.615574070827321,69,0,Transfer,0,Automotive,375.52738081144884
190.8062904916956,19.38249639199208,81,0,Online,1,Clothing,347.7195907851547
289.31903681761503,4.627890140179353,75,0,Retail,0,Clothing,175.28112618331997
107.69651738863011,8.08093343072543,45,0,Retail,0,Grocery,399.8417280927984
44.39118213112599,11.877960086484268,75,0,Online,0,Grocery,488.1582694870625
245.71294676908835,12.67598640687778,55,1,Withdrawal,0,Electronics,310.60881585898085
154.58277922822882,6.08622396975355,65,1,Online,0,Health,54.593484973294416
75.65941704507453,17.540936539439848,80,0,Withdrawal,0,Grocery,50.00373772261679
417.5513659740258,1.0711227143474895,62,1,Online,0,Automotive,489.9348222104333
230.16827236541474,18.187625459343508,37,0,Withdrawal,0,Electronics,168.8488406287076
235.8936972163675,12.275042516029142,22,0,Transfer,0,Health,126.95302904414824
31.89942326687151,21.551703848375645,26,0,Transfer,0,Grocery,498.4402071172885
207.31948006622224,10.322170686549349,66,0,Transfer,0,Health,385.3378379231985
428.5833196165386,0.6075470560764504,65,0,Online,0,Electronics,58.649997996756575
121.87548416808822,15.536823110105043,58,1,Online,0,Clothing,445.7607510826893
112.93785453490399,1.8129927411524065,28,0,Retail,0,Electronics,249.17873497501185
126.50434986006822,3.0617362842566225,52,0,Transfer,0,Electronics,111.54088858620065
361.10730970022547,23.844797197386267,76,0,Transfer,0,Electronics,354.7128935620335
166.01880520472437,16.304090774339002,72,0,Withdrawal,0,Automotive,232.10901369940314
326.1954118287919,15.841816889049227,63,0,Retail,0,Clothing,333.85054143799647
208.8250453508795,8.04675500810181,30,0,Transfer,0,Health,216.2883255111018
82.7458040153802,13.004219409098418,80,1,Withdrawal,0,Electronics,432.9352406253653
290.6274028354334,9.218205997825486,20,0,Transfer,0,Clothing,395.9154384815284
185.01741006520405,10.69446476050771,48,1,Transfer,0,Electronics,485.23347261538413
102.77799811350829,5.486138688261782,65,0,Retail,0,Clothing,255.1257428868471
60.69105388455831,11.941089671917943,89,0,Online,0,Electronics,202.15516055082193
596.8123266228122,0.8256269919663577,32,0,Online,0,Electronics,474.44106645100186
328.97490773375335,17.34834303432531,22,1,Withdrawal,0,Clothing,454.691717882974
152.66285954258746,17.032158139494264,47,0,Transfer,1,Grocery,466.5307004162742
20.095895974566456,19.340232272585908,69,0,Online,0,Clothing,247.9782920130833
432.3599133017927,1.5015325251421041,34,0,Online,1,Grocery,42.42768853168416
104.63684181072672,12.921781313456016,23,0,Online,0,Grocery,400.12706814836935
116.51215749983143,6.760802361647855,79,0,Withdrawal,0,Electronics,45.07418321403234
88.74513288268459,4.030256251542933,47,0,Retail,0,Health,27.427892207534
227.82235838788756,6.109518582388988,27,0,Retail,0,Grocery,190.43652944587075
155.55718381491212,9.271525096366808,22,0,Withdrawal,0,Automotive,53.498548629412
331.5548261397702,7.618979418013478,32,0,Transfer,0,Clothing,267.92182492212504
133.15380768413652,8.54595848973504,50,0,Transfer,0,Clothing,140.28719666345273
143.59800140592384,2.656832388888489,42,0,Withdrawal,0,Health,63.58895505015932
225.20042043618153,23.025886928322006,53,0,Transfer,0,Health,260.3714539484532
144.01456964996794,14.336113063794063,66,1,Transfer,0,Clothing,169.74600004448254
144.25024060089117,0.14605215467036103,34,0,Online,0,Automotive,325.7616786402871
115.16332646685518,20.980276680241623,29,0,Transfer,0,Health,427.187399626072
364.72235055861904,4.871816079079455,70,0,Online,0,Electronics,175.97777926802073
49.50524541241483,3.878450566104732,72,0,Online,0,Automotive,483.80247206561995
66.70601256851776,12.003778703382814,74,0,Withdrawal,0,Automotive,275.6989248799449
248.5502561228731,0.04341195091732697,40,0,Transfer,0,Clothing,267.77415430957615
413.78786624612667,20.02275325533641,58,0,Retail,0,Clothing,62.50819340830527
54.795789184300794,2.0789471105265633,34,0,Retail,0,Automotive,66.33017769570564
172.1998836277492,5.551068170660141,30,1,Online,0,Automotive,370.492705164585
198.27199872478218,8.03946415804079,57,0,Retail,0,Electronics,2.892053709782516
65.50848093800292,8.152549702750552,40,0,Online,0,Health,7.765458202331265
101.12709276709973,17.321701234378466,88,0,Withdrawal,0,Grocery,111.9701639937175
94.74425524372985,3.3628748909005317,81,0,Online,0,Electronics,410.66966151252257
665.0623219240148,21.505290450975288,85,0,Online,0,Clothing,409.1619276558632
133.03420886550464,3.7207473900515975,70,0,Online,0,Automotive,126.67954204909721
309.33902427958304,16.25258887726726,35,0,Transfer,0,Electronics,208.84593536890793
193.68239324554426,23.562964469070884,40,0,Online,0,Clothing,173.8835023495241
230.16412268034406,17.73924652302393,64,0,Online,1,Grocery,433.6003933305994
95.54707829005753,18.313043570414266,49,0,Retail,0,Health,184.0282167418485
202.11819418837757,7.827975838253286,67,0,Withdrawal,1,Health,312.8414665338435
86.52207778198833,14.26279833093933,47,0,Withdrawal,0,Automotive,219.75858780814423
360.36371532694466,0.41002056815849386,27,0,Withdrawal,0,Automotive,341.6485843540151
159.53253824176957,15.88447029757329,70,0,Transfer,0,Electronics,42.62129376637663
634.0329400635637,14.238475332527475,19,0,Retail,0,Grocery,75.2386631532368
112.82172914840613,14.790663000914792,39,0,Retail,0,Automotive,419.6733038965447
120.31287944238032,19.846655146682703,51,0,Withdrawal,0,Clothing,295.89125104192436
55.70393049007709,11.860206496058876,29,0,Withdrawal,0,Automotive,50.212455092422225
420.79753947109657,22.541083181954225,87,0,Online,0,Health,451.004774223237
85.23695889179594,12.82410421274686,60,0,Transfer,0,Clothing,241.81360461512708
59.36487682803995,6.759847693857232,69,0,Transfer,0,Electronics,315.85665295286987
207.40729158706932,0.7640304599776719,31,0,Withdrawal,0,Electronics,64.25712450777237
55.01579027157643,18.61493580228796,56,0,Withdrawal,0,Clothing,419.21932859568506
156.0624129568234,3.026447752990487,65,0,Online,0,Automotive,377.17289879235364
173.97746749072934,18.734211389871703,32,0,Withdrawal,0,Health,85.46059042548276
165.9216686775796,14.800038070767918,49,0,Online,0,Clothing,228.9361073810044
157.79176035776493,11.38363634838218,79,0,Withdrawal,0,Health,220.13493581758792
324.57516286286716,11.5310047974471,84,0,Retail,0,Clothing,313.48624935342383
88.87894822141779,2.223793774296955,63,0,Retail,0,Electronics,399.96897783022337
332.0645943109719,5.346736931668576,60,1,Withdrawal,0,Clothing,166.78167029115855
101.82766290788807,15.428333231426386,40,0,Withdrawal,0,Health,74.5570836303645
163.94427995643056,20.9543569341709,45,0,Transfer,0,Electronics,381.2152545583389
15.925656879921931,5.692864778253803,29,0,Transfer,0,Clothing,365.66563032168256
135.9142621689589,2.0346466938987167,72,0,Withdrawal,0,Grocery,458.2144107507617
137.3785478487697,3.5768366192721217,47,0,Withdrawal,0,Automotive,185.0174848526971
507.13656501178326,5.994205382523826,55,1,Online,0,Grocery,430.8471971991353
262.16379362666345,0.7781700932005773,70,0,Withdrawal,0,Automotive,269.41615695414725
287.90848204363766,6.096258257134294,50,0,Withdrawal,0,Automotive,212.5470092213037
324.19594798614946,7.443792554842059,64,1,Transfer,0,Automotive,130.61985888044902
514.7255449728298,15.501190051775964,77,0,Transfer,0,Grocery,118.15465231954175
145.26565987841798,19.285228176707033,24,0,Withdrawal,0,Grocery,223.05852864930776
63.7301691011508,10.970226671708744,43,0,Transfer,1,Grocery,46.423389885771215
168.16020033309047,7.992753647437467,89,0,Online,0,Automotive,312.67806615555037
354.03206625767314,9.425982376456824,49,0,Withdrawal,0,Electronics,285.32365196906153
313.4799445843398,14.715590066246401,31,0,Withdrawal,0,Clothing,259.1876966069803
150.52026003613648,0.23400546596601135,69,0,Online,0,Clothing,261.10980892905525
178.95674537413274,7.307451443268406,42,0,Online,0,Clothing,84.40323893676465
43.588089522256254,13.226708175231897,76,0,Online,0,Health,435.324245123872
127.55497053661475,20.371734403981804,40,0,Retail,0,Health,456.53524733702136
117.15420934556215,1.8016273145102844,46,0,Retail,0,Health,180.1961099633067
487.97695029463375,22.53959774364709,70,1,Withdrawal,0,Electronics,145.84025567552067
158.9354351020791,6.310111317851953,43,0,Withdrawal,0,Electronics,16.658036784819195
290.36768994845283,11.503512726277389,38,0,Withdrawal,0,Grocery,231.83848583061206
109.00822240029717,2.6145285476399485,85,0,Transfer,0,Grocery,27.7903565360505
271.4421529356786,18.876478697445172,31,1,Retail,0,Clothing,418.65919918453693
192.8425947783283,18.814222722839983,18,1,Transfer,1,Grocery,274.3002627830327
83.42553812126141,22.13703221651322,36,0,Withdrawal,0,Electronics,240.12583251210955
68.36183296376397,14.707385588250725,59,1,Online,1,Automotive,72.56698573902604
397.0199136119455,22.248583079604167,18,0,Transfer,0,Electronics,399.1256116727302
266.18817072156565,19.751664180172945,51,0,Transfer,0,Grocery,71.23647341383533
290.9754307107611,9.9594018001834,48,0,Retail,0,Electronics,466.8462604979467
26.75528531705976,21.923821166424684,21,1,Online,0,Electronics,17.582428222200353
128.30722543432017,6.99996508171751,53,0,Transfer,0,Health,339.65098266347445
159.92833642163328,10.700121034276142,44,0,Transfer,0,Grocery,150.37199340417735
102.12904323553794,19.749103890127643,62,1,Retail,0,Electronics,180.31558546029407
110.2187279823205,14.754161509153478,64,0,Online,0,Health,280.7362074462924
29.591994674282745,7.948557599421386,21,0,Withdrawal,0,Clothing,302.2497057811353
98.2247350667201,21.472742466374754,77,0,Withdrawal,0,Grocery,367.6808689254318
106.64401907005295,0.17760336198414883,82,0,Online,0,Clothing,34.79557686821677
146.62803847935805,20.426149985493684,19,0,Transfer,0,Health,306.9831246887403
53.160762913981294,5.987038256711996,25,0,Online,0,Health,102.51750266826053
288.92129620831605,23.611914731737443,49,0,Online,0,Electronics,88.56587970243712
142.90868910394357,0.9776621208425649,85,0,Transfer,0,Clothing,88.72305272065844
49.7522148498212,3.526843376985407,72,0,Online,0,Electronics,212.58891711241466
161.25766768575286,6.497730936259393,88,0,Withdrawal,0,Automotive,321.5403852624992
321.4232877565758,3.163792240929496,26,0,Online,1,Electronics,194.74730170778176
179.72898151622766,7.237294887206593,18,1,Withdrawal,1,Automotive,40.136242184805496
332.6748067993436,14.009935362350898,41,0,Retail,0,Automotive,328.7646828458698
158.91612935310647,3.068838240223135,42,0,Retail,0,Automotive,238.40870299106888
100.08864415867723,16.90095536764438,55,0,Online,0,Clothing,249.48934608616386
531.575166812319,10.563294366869123,62,0,Online,0,Grocery,419.8883691462485
183.12989503906417,16.06246601018089,32,0,Retail,0,Automotive,308.12295402699345
175.45778457383122,9.60818535589064,79,0,Transfer,0,Electronics,71.8279113195821
395.61647890176,13.013883427886874,49,1,Retail,0,Automotive,263.57194279857464
367.7362871928378,4.076639512405214,27,0,Online,0,Grocery,362.4100112857143
447.52732203965826,19.66931719413745,32,0,Withdrawal,0,Automotive,140.85834571316093
32.838026988657106,17.33548782845139,49,1,Retail,0,Clothing,213.8044227329865
24.152580164136634,5.384574941878518,47,0,Withdrawal,0,Clothing,277.29012867509454
400.15289518841126,5.578733955515818,68,1,Transfer,1,Grocery,370.0436915685876
101.87600696184535,5.497017733773949,31,1,Transfer,0,Electronics,495.9030167491237
141.48019573527284,3.6043096146942775,37,0,Transfer,0,Clothing,220.79322413669723
230.7456167230693,13.271365109924432,66,0,Withdrawal,0,Clothing,328.7427746633987
141.03404683686202,4.585488032022016,48,0,Retail,0,Automotive,184.20157796310554
57.76177192816684,10.618694779666365,33,1,Online,0,Electronics,172.89215132662588
247.2828640859004,3.726344846139396,58,0,Retail,0,Electronics,399.62719480136946
218.245883067186,13.869616173264191,29,0,Retail,0,Grocery,267.34552764339446
585.231542500963,1.5317765532078846,82,0,Online,0,Automotive,351.7056291643794
20.797666220872337,19.708069475748356,82,0,Online,0,Health,444.17216403235506
210.9053458096517,8.217524740696934,57,0,Withdrawal,0,Clothing,483.7417427066428
152.59147053403385,2.403631837070326,76,0,Online,0,Health,478.3904379088948
286.99436468598725,11.966525785175964,89,1,Transfer,0,Clothing,172.3112210751214
164.94654078067038,21.597356588486832,65,0,Online,0,Grocery,439.84241107675615
312.7604641875496,12.531909161404203,23,0,Retail,0,Electronics,186.3414012202925
300.1125088825415,14.838428433175624,86,1,Online,0,Grocery,50.09462207915089
62.7615984723937,17.72526483995263,58,0,Withdrawal,0,Automotive,108.1967020185387
37.137454495528644,0.7797563227187503,44,0,Online,0,Automotive,250.78170805298333
190.39583790893047,19.649706129623922,36,0,Retail,0,Electronics,485.1626171946516
238.44549496038155,1.2776967583807854,27,0,Transfer,0,Grocery,333.63714537045496
123.80510943399563,2.4801804222963817,75,0,Online,0,Electronics,302.5744797082712
185.47173236006407,2.3617271596634373,19,1,Online,0,Clothing,340.1742899287197
78.85437331789062,23.03464852026282,73,0,Withdrawal,0,Automotive,10.130437626838184
132.9414807574264,12.757262454730832,64,0,Withdrawal,1,Clothing,122.72996258413677
369.98494660094445,0.031028952049750202,77,0,Retail,0,Clothing,234.23508342089195
201.13605045162012,21.963703002088778,61,0,Retail,0,Grocery,113.68260312215538
263.5051351141835,23.03453322148997,74,0,Transfer,0,Health,199.9944355794424
181.10365255305788,23.30113134828581,70,0,Retail,0,Health,196.9929077162
716.410970153623,9.414579707744709,87,1,Withdrawal,0,Grocery,304.4632806274892
250.9888101091668,7.700042183694779,45,1,Withdrawal,0,Automotive,216.17752683846064
30.998355931756784,15.98664887220924,47,0,Retail,0,Electronics,481.8655886182808
246.85846753354647,7.63930987430315,60,0,Transfer,0,Automotive,155.5526061857035
92.02176175704223,13.404338909108827,43,0,Transfer,0,Grocery,406.8670657203957
213.40479990042107,2.409908064157337,71,0,Transfer,0,Electronics,159.15600618287618
387.2988674365949,6.821669388389168,55,0,Withdrawal,0,Electronics,261.78377564050015
120.77735129645954,21.883981313341224,38,0,Withdrawal,0,Health,53.357526647701825
97.00847970116219,0.49347310663005395,73,0,Transfer,0,Grocery,295.23700770385653
273.0072389327937,12.085025387291463,83,0,Transfer,0,Grocery,157.90329005832794
85.40220402105274,4.27476512149035,32,0,Withdrawal,0,Health,95.97068784393603
252.57923799212097,20.402027119665394,48,1,Transfer,0,Grocery,5.469943310987047
248.4061374745977,12.580403852797126,86,1,Transfer,0,Automotive,21.151382725268896
256.7965346864187,23.091620277623196,74,0,Transfer,0,Grocery,389.7448398713578
354.8662225932816,12.449926589456858,39,0,Withdrawal,0,Grocery,137.90555446518727
124.27239677635677,6.970253160282401,87,1,Transfer,0,Grocery,227.46504847323507
357.1295431666496,3.019826139535815,79,0,Retail,0,Health,499.75693827180515
213.6942218297527,0.2968706711700859,68,0,Withdrawal,0,Health,419.57427680408523
187.89332452970208,11.341903794961734,50,0,Retail,0,Clothing,482.198274163494
86.02352630310868,14.078559454096913,68,0,Retail,0,Grocery,389.7434852489176
436.39556889504183,3.8390430378395903,83,0,Online,0,Automotive,300.7171750367499
223.58422583164028,8.10742418868367,51,0,Online,0,Electronics,28.774711366251317
27.35686157390113,9.1356350774299,80,0,Transfer,0,Electronics,306.00582018979225
157.47531984241044,8.44398760039859,43,0,Transfer,0,Clothing,368.1486388297399
260.7880386531765,14.293682581628783,79,0,Retail,0,Electronics,404.63958863972726
291.2420417650896,12.565227135882989,39,0,Retail,0,Automotive,310.5156529810584
79.66669822843015,12.026340179171964,72,0,Retail,0,Automotive,26.553482109405667
114.01262915524006,6.424434044345115,59,0,Withdrawal,0,Grocery,414.4959061064858
112.49007512391778,19.26042477209347,52,1,Withdrawal,0,Electronics,126.78684130958612
606.4118577829793,23.47105447935934,37,0,Retail,0,Automotive,52.59550038911803
200.70634324574002,18.42160049563169,64,0,Transfer,0,Clothing,333.1953532715501
286.7701147053418,2.295909677406833,45,0,Online,0,Automotive,201.4418013141352
124.85647907785574,23.460730255598488,30,1,Retail,0,Electronics,303.6597970111404
171.3854661173776,16.097752712049576,54,0,Withdrawal,1,Automotive,412.3657245421233
90.21176304195829,2.015121109528878,87,0,Withdrawal,0,Automotive,438.8580731623062
131.14291451711122,23.25762096887317,53,0,Withdrawal,0,Automotive,110.37632301427114
196.76088723047113,14.818224252532918,23,0,Online,0,Health,28.543890466587452
112.67804099568306,0.5976735590911817,48,0,Withdrawal,0,Automotive,216.22251603214926
45.5651845414973,5.3888726769320145,83,0,Transfer,0,Automotive,190.02346442866497
95.44838132817642,12.462777079484283,21,0,Online,0,Grocery,208.64323890306207
92.25509233665754,22.646416596956957,68,0,Retail,0,Automotive,253.94534516219457
133.63639040751912,1.2141258252590488,72,0,Transfer,0,Electronics,377.91841975465826
149.57991002013,10.8678955590199,88,0,Retail,0,Electronics,242.1293229859598
84.37129085757927,2.17281406886214,51,0,Retail,1,Health,214.45589073147002
478.55038606175384,9.930364991303339,61,0,Transfer,0,Electronics,81.18480872963573
85.11564917700997,3.2727663853600397,35,0,Transfer,0,Health,471.2429431178623
47.26862529783496,19.86479110857099,70,0,Retail,0,Health,495.8041667037214
701.980442146346,7.420648363950217,47,0,Transfer,0,Health,167.42631927182043
54.239204502736186,18.391746962189274,78,1,Transfer,0,Clothing,486.4672920354139
14.305561053080185,2.7183152442730902,60,0,Online,0,Electronics,210.98186047014354
362.4021474007418,23.061566296565307,84,0,Transfer,0,Grocery,483.5828570887812
401.6378477474884,13.459760202976465,31,0,Retail,0,Electronics,216.4076695301023
151.6104211098758,5.687694954933207,65,0,Online,0,Grocery,205.289541455549
64.2460330922625,19.251951189906745,32,0,Transfer,0,Health,366.8580495318071
114.97208023312365,13.8564545568012,85,0,Online,0,Automotive,477.7757367874833
234.211264186547,5.825923824558579,61,0,Withdrawal,0,Grocery,484.460267135568
454.1438199079664,15.868421425580518,33,1,Retail,0,Clothing,8.009466143528543
189.75380098505283,15.19055815973563,35,0,Online,0,Clothing,67.51320011561928
168.42380984383453,23.0795682775996,23,0,Transfer,1,Clothing,215.1956139472466
183.815448995024,17.24481149271978,57,0,Retail,0,Clothing,3.9810958932530727
145.68006228491058,15.93661463382271,66,0,Online,0,Health,440.51411537207156
501.60378433597987,7.483900000773049,83,0,Online,0,Grocery,50.50917059394977
192.9803602009707,18.63055434368111,35,0,Retail,0,Electronics,46.90370566661084
388.0605561423749,2.089419913673524,23,0,Retail,0,Grocery,55.58177367561412
213.74424016344932,2.8110288672765247,60,0,Retail,0,Grocery,440.4265784099803
200.2055591652211,4.337226149015331,40,0,Retail,0,Grocery,292.50699365687956
62.406362116575764,14.566297326646417,65,0,Retail,0,Grocery,63.20041104320406
30.62170324446236,4.590882024453875,33,0,Withdrawal,0,Electronics,191.7155177380871
86.14683089507113,0.0039945921664452655,31,0,Transfer,1,Automotive,226.83563363740979
250.59690341932662,13.98858982878116,23,0,Online,0,Health,181.1391286271644
99.308528273153,6.812871231983214,43,0,Retail,0,Electronics,266.47821576410166
275.36938351445866,15.331780270462762,30,1,Transfer,0,Automotive,299.4206352344415
202.18305721689273,11.51906139570511,38,0,Online,0,Health,348.0243505847249
39.485274510012296,20.71871737635275,45,0,Withdrawal,0,Clothing,207.1388809624742
161.94731407020177,0.5652104160121985,46,0,Withdrawal,0,Electronics,445.5755341057077
382.13925598229025,13.608336818857572,83,0,Transfer,0,Clothing,421.55241891671284
329.2025197269923,11.379144804560934,40,0,Transfer,0,Clothing,278.9689687466879
160.85414288306384,16.20288496597132,44,0,Online,0,Health,134.47172425478809
131.09622761330328,13.66043405419799,66,0,Withdrawal,0,Grocery,152.42879646731677
69.30149160565226,23.006872613721285,60,0,Transfer,0,Health,205.4391165784682
98.30291240666482,6.038048971959065,21,0,Transfer,0,Clothing,241.18792121793132
88.07928903358092,16.15789289829676,39,0,Retail,0,Grocery,460.8974264102822
184.87875882323647,19.041381038226852,82,0,Withdrawal,0,Grocery,330.77750930336424
63.89521367792298,12.593977006072016,22,0,Withdrawal,0,Electronics,164.19466534925925
156.43001219635065,6.733663494304368,53,0,Retail,0,Automotive,37.88455014713438
107.70541621947373,8.438044226628152,79,0,Retail,0,Grocery,75.27035938645183
45.57400781236775,10.912946396620239,72,0,Online,0,Electronics,445.08920281863294
104.93636668473798,2.604506368189111,84,0,Transfer,0,Electronics,136.22809069609255
104.83871858600355,7.650080115213183,48,0,Online,0,Clothing,40.39786633370901
50.25450027531342,1.6730019949921084,66,0,Retail,0,Grocery,127.50641932231905
79.46809334008627,10.8300115293393,26,0,Withdrawal,0,Grocery,337.63550249675393
214.4486923441852,5.7224910441818855,34,0,Retail,0,Clothing,465.16211094281397
324.45567737462466,13.621970537395292,48,1,Online,0,Grocery,288.4729725060556
156.58439350993896,20.776926117751888,85,0,Online,0,Grocery,47.12326419272445
163.9341153059951,4.760943311859258,41,1,Retail,0,Clothing,202.87537176499683
8.47485119770819,9.137876903820652,65,1,Retail,0,Health,336.8410427159016
82.8062489017676,3.1645303386364336,29,0,Online,0,Automotive,159.95521960329378
528.6833873372035,11.683468886901661,63,0,Transfer,0,Electronics,310.3882919965988
513.7191362733574,11.237365301536018,54,0,Online,0,Health,460.36976667259546
370.6964490144079,11.49801773978502,46,0,Withdrawal,0,Electronics,462.80584793877716
327.5975834769289,23.711368048091217,59,0,Online,0,Automotive,76.06892344294653
103.08184552762098,0.5603522257201554,25,0,Retail,1,Automotive,426.4504152034204
69.14261360404177,8.392309838688327,78,1,Transfer,0,Electronics,91.73752566772892
68.44551287097227,15.719980417439931,71,0,Online,0,Electronics,137.54548711048113
189.49367924281077,4.668134767344242,51,0,Retail,0,Health,343.6970180212608
99.42949925962249,17.20577093188094,64,0,Online,0,Automotive,87.68824056491509
212.46720596282665,3.06533294959916,35,0,Withdrawal,0,Health,423.042778430584
84.75776611984568,10.801762795525784,23,0,Transfer,0,Electronics,85.80296878441801
412.87803982900215,16.046693150117825,59,0,Withdrawal,0,Grocery,112.90250299404492
180.25974526430704,2.7987234587833987,76,0,Transfer,0,Health,220.47995196447522
70.64972963040753,22.041311024681285,26,0,Transfer,0,Electronics,288.80406550585093
113.43840033224912,8.49371598755626,46,0,Withdrawal,0,Clothing,273.84954613445655
103.63569169053596,21.08305223186329,48,0,Transfer,0,Clothing,68.63074170240301
80.0888762799376,17.492340129890497,18,0,Withdrawal,0,Electronics,0.07283019037185312
22.585901527838505,4.180960600981202,58,1,Withdrawal,0,Clothing,446.69060398234103
171.76170204298455,22.229880967007837,43,0,Withdrawal,0,Grocery,412.4852701116904
43.316404942499695,7.565083925900285,57,0,Withdrawal,0,Health,366.29710230568384
260.1864036993624,11.759442510761751,24,0,Withdrawal,0,Automotive,83.94566690083761
153.75169315448775,17.252214258522727,21,0,Transfer,0,Grocery,289.677231217438
106.31741058872215,22.287864384875434,62,0,Transfer,0,Automotive,276.14084011080956
259.71449779382266,7.571936477276076,56,0,Withdrawal,0,Electronics,135.87809673911977
54.72107852708269,21.002330127260002,60,0,Transfer,0,Grocery,367.7951786953997
100.91821473688687,3.506106433724037,88,0,Online,0,Electronics,175.67918568594226
352.96227585652605,21.163759590432687,80,0,Transfer,0,Clothing,98.18209745615259
227.7329958420401,19.243688588972205,41,0,Transfer,0,Automotive,373.3184071074731
422.0353650742159,7.870415285303611,22,0,Withdrawal,0,Automotive,181.2153567442088
112.2248846623819,6.920801587463798,84,0,Withdrawal,0,Automotive,198.1133785588447
161.87520028474975,18.037801715041113,62,0,Retail,0,Clothing,39.41865556694224
137.15299977358316,7.765818446601714,75,0,Retail,0,Grocery,224.06526695157885
109.67555587161488,17.904937128535966,81,0,Online,0,Grocery,118.92583171812376
629.2333700772109,15.799941459506076,45,0,Retail,0,Health,60.365142490106436
106.16185875447586,14.347222810891811,19,1,Withdrawal,0,Clothing,253.41527911973893
125.30781143317435,6.7748676229146545,64,0,Retail,0,Clothing,483.5837079795062
540.3478110492355,15.43990144331688,73,0,Transfer,0,Automotive,375.75680306516637
180.88288527208118,12.443875898516026,38,0,Online,0,Electronics,433.7542174871167
192.1518037292445,0.6564248623983797,26,1,Online,0,Health,38.86928499358322
65.91071981124853,21.88611249365432,34,1,Transfer,0,Grocery,468.7180052832351
93.72447445605965,11.72457339595514,39,0,Retail,0,Grocery,423.913747896048
448.34598097450424,21.068795684023904,52,0,Online,0,Grocery,455.4787549552649
395.3088792415962,0.40480219319525546,55,0,Withdrawal,0,Automotive,133.64976032107495
191.71624116825726,18.804989804462675,21,0,Online,0,Electronics,41.63525254983702
176.19396477174104,22.89617524418557,29,0,Withdrawal,0,Grocery,201.30698010701698
144.37886209631648,8.104404667441827,18,0,Transfer,0,Health,453.50364465745076
