Transaction_Amount,Transaction_Time,Customer_Age,Is_International,Fraud,Transaction_Distance,Transaction_Type_Online,Transaction_Type_Retail,Transaction_Type_Transfer,Transaction_Type_Withdrawal,Merchant_Category_Automotive,Merchant_Category_Clothing,Merchant_Category_Electronics,Merchant_Category_Grocery,Merchant_Category_Health
173.51636771882082,13.33045557537584,70,0,0,27.34029201054955,1,0,0,0,0,0,0,1,0
147.38602686577576,21.422983699988613,19,0,0,359.3498935904129,0,1,0,0,0,0,0,1,0
172.72383173526006,11.704128863261083,61,0,0,65.95315241878863,1,0,0,0,0,1,0,0,0
131.50223898019084,8.187655670001089,79,0,0,112.68663736279937,0,0,0,1,1,0,0,0,0
71.1826820668007,3.8956121000450166,64,1,0,21.983509246010446,0,1,0,0,1,0,0,0,0
296.6185294956884,8.977071247583403,87,1,0,68.88121022046772,0,1,0,0,0,0,0,0,1
238.42932733115103,12.990194817406735,49,1,0,37.1625327252042,0,0,0,1,0,0,1,0,0
56.15127954355702,19.33985634320101,52,1,0,260.62223731064967,0,0,1,0,0,1,0,0,0
126.39752882703561,2.5229728453703677,82,1,0,232.090569914449,1,0,0,0,1,0,0,0,0
233.17177973398242,15.173323610150064,30,0,0,190.11640009547781,0,0,1,0,1,0,0,0,0
372.95284138156825,18.771854426253444,62,0,0,288.8725175446304,0,1,0,0,1,0,0,0,0
347.7863837272706,15.213585201025545,32,0,0,352.234173092005,1,0,0,0,0,0,1,0,0
43.4224872908765,16.745237122181006,47,0,0,306.7079548588176,1,0,0,0,0,1,0,0,0
161.37348516400996,19.18445889675991,72,0,1,59.19668599263389,1,0,0,0,0,0,0,0,1
414.8804252136739,21.10700858462373,47,0,1,51.13237894280742,0,0,0,1,0,0,1,0,0
490.04406527742555,1.7553646639372174,19,0,0,268.15217445747305,0,1,0,0,0,0,1,0,0
131.93952263823553,14.912487847001785,45,0,0,103.2050423478627,0,0,1,0,0,0,1,0,0
222.12971906445432,3.3618746599002476,61,1,0,61.6883441191749,0,0,0,1,0,0,1,0,0
52.19133993416912,5.201699414611125,47,0,0,14.46145297612289,0,0,0,1,0,0,0,1,0
402.2657279134018,1.1930290808766992,30,0,0,365.37738259962225,1,0,0,0,0,1,0,0,0
297.51329759279525,0.9818469073342992,51,0,0,295.57369899415943,0,0,1,0,0,1,0,0,0
46.159882143923426,1.159537903298257,81,0,0,54.915486376298674,0,0,0,1,0,0,0,1,0
154.35218335913842,9.401288539811201,67,0,0,447.68451022806687,0,0,0,1,0,0,0,1,0
30.153035907518355,1.753585264004852,30,0,0,423.48337644987316,0,0,1,0,0,1,0,0,0
208.22453183582752,19.69053895623708,24,0,0,88.84990818875282,0,1,0,0,0,1,0,0,0
197.40309744768925,21.722618106133595,88,0,0,189.0480339565459,0,0,1,0,1,0,0,0,0
47.80004721604648,7.222713631251707,48,0,0,235.3066705194404,0,0,0,1,0,1,0,0,0
129.1196559390737,7.794870779291534,87,0,0,438.2196499211287,1,0,0,0,1,0,0,0,0
172.10531890202293,9.404376008160249,47,0,0,15.628854412226445,0,0,1,0,0,1,0,0,0
287.79940705196964,10.673836597102838,44,1,0,180.54140944891205,0,0,1,0,0,1,0,0,0
260.9788369493947,23.076981145846617,78,0,0,221.55070025940537,0,0,0,1,0,0,1,0,0
173.8102086144347,6.163698695470418,47,0,0,213.02740201582944,1,0,0,0,1,0,0,0,0
59.41294293022972,3.218476550417461,36,1,0,99.10085430238146,0,0,0,1,0,0,0,1,0
124.36808177908918,0.5373712825834227,89,1,0,129.337731749874,1,0,0,0,0,1,0,0,0
71.16306102834456,0.9961348727675619,38,0,0,128.33207916483326,0,0,0,1,0,0,1,0,0
256.39131013636876,20.14039071853166,50,0,0,264.6398364028589,0,0,0,1,0,0,0,1,0
114.37869584457839,7.496352615803437,81,1,0,370.29527854563486,1,0,0,0,0,1,0,0,0
258.66145245538627,11.629477831655116,42,0,0,365.88935669211315,1,0,0,0,0,0,0,1,0
374.1110706810815,11.90532006896781,21,0,0,111.36732677661337,1,0,0,0,1,0,0,0,0
523.3372492271452,9.8641244244762,23,0,0,241.51937079575976,0,0,0,1,1,0,0,0,0
506.45687782863934,3.6180920075809446,31,0,0,356.0140982605076,0,1,0,0,0,0,1,0,0
241.33538168663802,16.377092011356208,87,0,0,395.4493631930039,0,1,0,0,1,0,0,0,0
401.75089768125883,12.174956034006872,35,0,0,230.88402144630783,1,0,0,0,0,0,0,0,1
210.14340963852294,4.172830432106316,66,0,0,238.8222153501668,0,0,0,1,0,0,0,0,1
46.09876131355099,18.026776248319536,22,1,0,472.56286781173054,0,0,0,1,0,0,0,1,0
77.43387629557158,19.065241462698378,35,0,0,479.3340831077904,1,0,0,0,0,0,0,1,0
228.63048801519002,5.393923802314383,51,0,1,394.7012103156499,1,0,0,0,0,0,0,0,1
71.49946891727801,2.1669487558202603,42,0,0,267.7228648211963,0,1,0,0,0,1,0,0,0
56.63906625130571,19.605248265583537,55,0,0,218.77442903363752,0,0,0,1,0,0,1,0,0
260.1259672669951,12.338029373417353,49,0,1,153.35313075581018,0,0,1,0,1,0,0,0,0
129.80950025681264,6.334787233209472,70,0,1,62.99986119135348,1,0,0,0,0,0,0,0,1
108.1832000203089,4.721840013159632,36,0,0,37.975795170948125,0,0,1,0,0,0,0,0,1
195.6849554990495,1.2915386366014712,46,0,0,495.4675310382346,0,0,1,0,1,0,0,0,0
461.72597576535236,7.594203769000604,19,0,0,178.24289161746188,0,1,0,0,1,0,0,0,0
135.4267341486974,6.134188582260379,48,0,0,210.8579060737142,1,0,0,0,0,0,0,1,0
499.64125700201737,4.005252155944679,70,0,0,390.3602222424613,1,0,0,0,1,0,0,0,0
82.19004581724874,10.66091038090352,81,1,0,100.39145842030211,0,1,0,0,0,0,0,0,1
100.0944489937615,13.748026847614446,55,0,0,51.579667319887946,0,0,0,1,1,0,0,0,0
554.518581949128,1.4014975747062817,56,0,0,75.2407161554085,1,0,0,0,0,1,0,0,0
103.98594029737372,15.144427347716842,48,0,1,173.5409624078717,1,0,0,0,0,0,0,0,1
722.2154264642595,21.523402076528104,60,0,0,211.39130544525875,0,1,0,0,0,0,0,1,0
164.44511600054233,7.752404742090836,28,0,0,207.3434831476495,0,1,0,0,0,0,0,1,0
103.06282491051732,5.796366629997701,64,0,0,242.2142211257892,1,0,0,0,0,0,0,1,0
227.75742543472583,2.5400781879731067,71,1,0,474.1435434761156,1,0,0,0,0,1,0,0,0
36.549125496017844,8.925010956418566,34,0,0,224.9893327590079,0,1,0,0,1,0,0,0,0
153.91885464789587,16.26544343507776,76,0,0,45.19332060564513,1,0,0,0,1,0,0,0,0
198.07346615354052,2.774350718383624,38,0,0,330.6890012189292,0,0,1,0,0,0,0,0,1
226.09481188645537,18.792348649064433,64,1,0,244.93130991500888,0,1,0,0,0,0,0,1,0
36.57343671204468,16.252404386013318,30,0,0,122.79993849975973,0,0,0,1,0,1,0,0,0
104.10763240706883,9.307177790980036,22,0,0,246.5710050155689,1,0,0,0,0,1,0,0,0
739.6027200575401,4.1944751966878755,35,0,0,498.45952161675166,0,0,1,0,1,0,0,0,0
334.39709292245743,9.691519021938918,37,0,0,54.280798847405556,1,0,0,0,0,0,0,1,0
364.4293783989284,11.787833506136153,64,0,0,236.5835505999617,0,1,0,0,0,0,0,1,0
100.50298161748208,3.3967277311930255,37,1,0,208.69745328440237,1,0,0,0,1,0,0,0,0
60.08279824793665,6.9157292518718005,27,0,1,397.1724440102408,0,1,0,0,0,0,1,0,0
103.43804016431275,0.16128917209108007,26,0,0,68.9638870927663,1,0,0,0,0,0,0,1,0
259.94130248482946,0.1835485521028133,38,0,0,204.6763602942653,0,0,0,1,1,0,0,0,0
191.4485746451081,16.637794524087283,64,0,0,357.2014228242974,0,0,0,1,0,0,0,1,0
8.486695007036783,13.839577414715205,24,1,0,137.95476010046465,0,1,0,0,0,0,0,1,0
191.75489787350472,17.6241526812385,49,0,0,63.39207207740244,0,1,0,0,1,0,0,0,0
266.9450003330724,7.419695581048802,75,0,0,258.75615725184707,1,0,0,0,1,0,0,0,0
160.35302887010488,14.420903800161057,37,0,0,126.10243768761636,0,0,0,1,0,0,1,0,0
199.2317172543201,17.224978066389156,38,0,0,13.313307629918558,0,0,1,0,1,0,0,0,0
237.026885969708,2.4424987220795567,78,0,0,482.5975170891576,0,0,1,0,0,1,0,0,0
47.974018663557686,17.37315142808479,31,0,0,304.61859408034246,0,0,1,0,1,0,0,0,0
152.94773714140302,13.231700720463357,66,0,0,193.89069988151735,1,0,0,0,0,0,1,0,0
132.7157892503189,4.0016251396380875,85,1,0,47.46764468922049,0,0,1,0,1,0,0,0,0
79.26569950585134,9.695402355352142,24,1,0,213.64955925589973,0,0,1,0,0,0,0,0,1
278.77716216767845,1.0370248130527129,29,0,0,157.6568659344702,0,1,0,0,0,1,0,0,0
290.76695532989976,5.9345781898945615,65,0,0,324.9072644674949,0,0,1,0,0,0,1,0,0
569.6238342977941,21.953500457617654,33,1,0,241.34233890625205,0,0,0,1,0,0,1,0,0
89.3060625403727,22.021140964152647,55,0,0,125.61224220006645,0,0,1,0,0,0,0,0,1
302.5169005173755,19.141229245278836,68,0,0,400.73001320066896,0,0,1,0,1,0,0,0,0
360.944370433957,0.5445741228199026,46,0,0,311.8402136588602,1,0,0,0,0,0,0,1,0
391.52749746117104,18.797554250021754,51,0,0,384.86544906717353,1,0,0,0,0,1,0,0,0
291.31816698749424,6.251952197502292,63,0,1,240.7288043625102,0,1,0,0,0,0,0,1,0
32.58870639667501,10.419552643629352,87,0,0,228.2504681481818,0,0,1,0,0,0,0,1,0
323.5002376975868,14.956575279931638,84,0,0,74.1524973243074,0,0,0,1,0,0,0,0,1
5.7062699696349934,10.769720301241474,81,1,0,465.2674349545323,0,1,0,0,0,0,1,0,0
156.28525786955944,0.9747670223289919,50,0,0,42.86828039594342,0,1,0,0,0,0,0,0,1
37.14080792473045,22.175716477836705,41,0,0,9.3297535536494,0,1,0,0,0,1,0,0,0
28.947759483531982,0.7781037959480575,32,0,0,155.90342699025584,0,0,0,1,0,1,0,0,0
498.05859593521893,5.574274004079273,89,0,0,320.8631389817579,0,0,0,1,1,0,0,0,0
88.60833021328625,9.184074128799619,87,1,0,324.65728968912,1,0,0,0,0,0,0,1,0
129.43985276954996,22.554312248455528,69,0,0,485.7293471824399,0,0,0,1,0,0,0,0,1
186.64732681390078,11.529155325388622,57,1,0,271.41613861968375,0,1,0,0,0,0,0,0,1
353.5357547628257,5.245862278466897,27,0,0,149.25078184691858,0,0,1,0,0,1,0,0,0
143.31573100912766,18.897525737958716,52,0,0,156.25221972706677,0,0,0,1,0,1,0,0,0
118.90799282411635,14.615574070827321,69,0,0,375.52738081144884,0,0,1,0,1,0,0,0,0
190.8062904916956,19.38249639199208,81,0,1,347.7195907851547,1,0,0,0,0,1,0,0,0
289.31903681761503,4.627890140179353,75,0,0,175.28112618331997,0,1,0,0,0,1,0,0,0
107.69651738863011,8.08093343072543,45,0,0,399.8417280927984,0,1,0,0,0,0,0,1,0
44.39118213112599,11.877960086484268,75,0,0,488.1582694870625,1,0,0,0,0,0,0,1,0
245.71294676908835,12.67598640687778,55,1,0,310.60881585898085,0,0,0,1,0,0,1,0,0
154.58277922822882,6.08622396975355,65,1,0,54.593484973294416,1,0,0,0,0,0,0,0,1
75.65941704507453,17.540936539439848,80,0,0,50.00373772261679,0,0,0,1,0,0,0,1,0
417.5513659740258,1.0711227143474895,62,1,0,489.9348222104333,1,0,0,0,1,0,0,0,0
230.16827236541474,18.187625459343508,37,0,0,168.8488406287076,0,0,0,1,0,0,1,0,0
235.8936972163675,12.275042516029142,22,0,0,126.95302904414824,0,0,1,0,0,0,0,0,1
31.89942326687151,21.551703848375645,26,0,0,498.4402071172885,0,0,1,0,0,0,0,1,0
207.31948006622224,10.322170686549349,66,0,0,385.3378379231985,0,0,1,0,0,0,0,0,1
428.5833196165386,0.6075470560764504,65,0,0,58.649997996756575,1,0,0,0,0,0,1,0,0
121.87548416808822,15.536823110105043,58,1,0,445.7607510826893,1,0,0,0,0,1,0,0,0
112.93785453490399,1.8129927411524065,28,0,0,249.17873497501185,0,1,0,0,0,0,1,0,0
126.50434986006822,3.0617362842566225,52,0,0,111.54088858620065,0,0,1,0,0,0,1,0,0
361.10730970022547,23.844797197386267,76,0,0,354.7128935620335,0,0,1,0,0,0,1,0,0
166.01880520472437,16.304090774339002,72,0,0,232.10901369940314,0,0,0,1,1,0,0,0,0
326.1954118287919,15.841816889049227,63,0,0,333.85054143799647,0,1,0,0,0,1,0,0,0
208.8250453508795,8.04675500810181,30,0,0,216.2883255111018,0,0,1,0,0,0,0,0,1
82.7458040153802,13.004219409098418,80,1,0,432.9352406253653,0,0,0,1,0,0,1,0,0
290.6274028354334,9.218205997825486,20,0,0,395.9154384815284,0,0,1,0,0,1,0,0,0
185.01741006520405,10.69446476050771,48,1,0,485.23347261538413,0,0,1,0,0,0,1,0,0
102.77799811350829,5.486138688261782,65,0,0,255.1257428868471,0,1,0,0,0,1,0,0,0
60.69105388455831,11.941089671917943,89,0,0,202.15516055082193,1,0,0,0,0,0,1,0,0
596.8123266228122,0.8256269919663577,32,0,0,474.44106645100186,1,0,0,0,0,0,1,0,0
328.97490773375335,17.34834303432531,22,1,0,454.691717882974,0,0,0,1,0,1,0,0,0
152.66285954258746,17.032158139494264,47,0,1,466.5307004162742,0,0,1,0,0,0,0,1,0
20.095895974566456,19.340232272585908,69,0,0,247.9782920130833,1,0,0,0,0,1,0,0,0
432.3599133017927,1.5015325251421041,34,0,1,42.42768853168416,1,0,0,0,0,0,0,1,0
104.63684181072672,12.921781313456016,23,0,0,400.12706814836935,1,0,0,0,0,0,0,1,0
116.51215749983143,6.760802361647855,79,0,0,45.07418321403234,0,0,0,1,0,0,1,0,0
88.74513288268459,4.030256251542933,47,0,0,27.427892207534,0,1,0,0,0,0,0,0,1
227.82235838788756,6.109518582388988,27,0,0,190.43652944587075,0,1,0,0,0,0,0,1,0
155.55718381491212,9.271525096366808,22,0,0,53.498548629412,0,0,0,1,1,0,0,0,0
331.5548261397702,7.618979418013478,32,0,0,267.92182492212504,0,0,1,0,0,1,0,0,0
133.15380768413652,8.54595848973504,50,0,0,140.28719666345273,0,0,1,0,0,1,0,0,0
143.59800140592384,2.656832388888489,42,0,0,63.58895505015932,0,0,0,1,0,0,0,0,1
225.20042043618153,23.025886928322006,53,0,0,260.3714539484532,0,0,1,0,0,0,0,0,1
144.01456964996794,14.336113063794063,66,1,0,169.74600004448254,0,0,1,0,0,1,0,0,0
144.25024060089117,0.14605215467036103,34,0,0,325.7616786402871,1,0,0,0,1,0,0,0,0
115.16332646685518,20.980276680241623,29,0,0,427.187399626072,0,0,1,0,0,0,0,0,1
364.72235055861904,4.871816079079455,70,0,0,175.97777926802073,1,0,0,0,0,0,1,0,0
49.50524541241483,3.878450566104732,72,0,0,483.80247206561995,1,0,0,0,1,0,0,0,0
66.70601256851776,12.003778703382814,74,0,0,275.6989248799449,0,0,0,1,1,0,0,0,0
248.5502561228731,0.04341195091732697,40,0,0,267.77415430957615,0,0,1,0,0,1,0,0,0
413.78786624612667,20.02275325533641,58,0,0,62.50819340830527,0,1,0,0,0,1,0,0,0
54.795789184300794,2.0789471105265633,34,0,0,66.33017769570564,0,1,0,0,1,0,0,0,0
172.1998836277492,5.551068170660141,30,1,0,370.492705164585,1,0,0,0,1,0,0,0,0
198.27199872478218,8.03946415804079,57,0,0,2.892053709782516,0,1,0,0,0,0,1,0,0
65.50848093800292,8.152549702750552,40,0,0,7.765458202331265,1,0,0,0,0,0,0,0,1
101.12709276709973,17.321701234378466,88,0,0,111.9701639937175,0,0,0,1,0,0,0,1,0
94.74425524372985,3.3628748909005317,81,0,0,410.66966151252257,1,0,0,0,0,0,1,0,0
665.0623219240148,21.505290450975288,85,0,0,409.1619276558632,1,0,0,0,0,1,0,0,0
133.03420886550464,3.7207473900515975,70,0,0,126.67954204909721,1,0,0,0,1,0,0,0,0
309.33902427958304,16.25258887726726,35,0,0,208.84593536890793,0,0,1,0,0,0,1,0,0
193.68239324554426,23.562964469070884,40,0,0,173.8835023495241,1,0,0,0,0,1,0,0,0
230.16412268034406,17.73924652302393,64,0,1,433.6003933305994,1,0,0,0,0,0,0,1,0
95.54707829005753,18.313043570414266,49,0,0,184.0282167418485,0,1,0,0,0,0,0,0,1
202.11819418837757,7.827975838253286,67,0,1,312.8414665338435,0,0,0,1,0,0,0,0,1
86.52207778198833,14.26279833093933,47,0,0,219.75858780814423,0,0,0,1,1,0,0,0,0
360.36371532694466,0.41002056815849386,27,0,0,341.6485843540151,0,0,0,1,1,0,0,0,0
159.53253824176957,15.88447029757329,70,0,0,42.62129376637663,0,0,1,0,0,0,1,0,0
634.0329400635637,14.238475332527475,19,0,0,75.2386631532368,0,1,0,0,0,0,0,1,0
112.82172914840613,14.790663000914792,39,0,0,419.6733038965447,0,1,0,0,1,0,0,0,0
120.31287944238032,19.846655146682703,51,0,0,295.89125104192436,0,0,0,1,0,1,0,0,0
55.70393049007709,11.860206496058876,29,0,0,50.212455092422225,0,0,0,1,1,0,0,0,0
420.79753947109657,22.541083181954225,87,0,0,451.004774223237,1,0,0,0,0,0,0,0,1
85.23695889179594,12.82410421274686,60,0,0,241.81360461512708,0,0,1,0,0,1,0,0,0
59.36487682803995,6.759847693857232,69,0,0,315.85665295286987,0,0,1,0,0,0,1,0,0
207.40729158706932,0.7640304599776719,31,0,0,64.25712450777237,0,0,0,1,0,0,1,0,0
55.01579027157643,18.61493580228796,56,0,0,419.21932859568506,0,0,0,1,0,1,0,0,0
156.0624129568234,3.026447752990487,65,0,0,377.17289879235364,1,0,0,0,1,0,0,0,0
173.97746749072934,18.734211389871703,32,0,0,85.46059042548276,0,0,0,1,0,0,0,0,1
165.9216686775796,14.800038070767918,49,0,0,228.9361073810044,1,0,0,0,0,1,0,0,0
157.79176035776493,11.38363634838218,79,0,0,220.13493581758792,0,0,0,1,0,0,0,0,1
324.57516286286716,11.5310047974471,84,0,0,313.48624935342383,0,1,0,0,0,1,0,0,0
88.87894822141779,2.223793774296955,63,0,0,399.96897783022337,0,1,0,0,0,0,1,0,0
332.0645943109719,5.346736931668576,60,1,0,166.78167029115855,0,0,0,1,0,1,0,0,0
101.82766290788807,15.428333231426386,40,0,0,74.5570836303645,0,0,0,1,0,0,0,0,1
163.94427995643056,20.9543569341709,45,0,0,381.2152545583389,0,0,1,0,0,0,1,0,0
15.925656879921931,5.692864778253803,29,0,0,365.66563032168256,0,0,1,0,0,1,0,0,0
135.9142621689589,2.0346466938987167,72,0,0,458.2144107507617,0,0,0,1,0,0,0,1,0
137.3785478487697,3.5768366192721217,47,0,0,185.0174848526971,0,0,0,1,1,0,0,0,0
507.13656501178326,5.994205382523826,55,1,0,430.8471971991353,1,0,0,0,0,0,0,1,0
262.16379362666345,0.7781700932005773,70,0,0,269.41615695414725,0,0,0,1,1,0,0,0,0
287.90848204363766,6.096258257134294,50,0,0,212.5470092213037,0,0,0,1,1,0,0,0,0
324.19594798614946,7.443792554842059,64,1,0,130.61985888044902,0,0,1,0,1,0,0,0,0
514.7255449728298,15.501190051775964,77,0,0,118.15465231954175,0,0,1,0,0,0,0,1,0
145.26565987841798,19.285228176707033,24,0,0,223.05852864930776,0,0,0,1,0,0,0,1,0
63.7301691011508,10.970226671708744,43,0,1,46.423389885771215,0,0,1,0,0,0,0,1,0
168.16020033309047,7.992753647437467,89,0,0,312.67806615555037,1,0,0,0,1,0,0,0,0
354.03206625767314,9.425982376456824,49,0,0,285.32365196906153,0,0,0,1,0,0,1,0,0
313.4799445843398,14.715590066246401,31,0,0,259.1876966069803,0,0,0,1,0,1,0,0,0
150.52026003613648,0.23400546596601135,69,0,0,261.10980892905525,1,0,0,0,0,1,0,0,0
178.95674537413274,7.307451443268406,42,0,0,84.40323893676465,1,0,0,0,0,1,0,0,0
43.588089522256254,13.226708175231897,76,0,0,435.324245123872,1,0,0,0,0,0,0,0,1
127.55497053661475,20.371734403981804,40,0,0,456.53524733702136,0,1,0,0,0,0,0,0,1
117.15420934556215,1.8016273145102844,46,0,0,180.1961099633067,0,1,0,0,0,0,0,0,1
487.97695029463375,22.53959774364709,70,1,0,145.84025567552067,0,0,0,1,0,0,1,0,0
158.9354351020791,6.310111317851953,43,0,0,16.658036784819195,0,0,0,1,0,0,1,0,0
290.36768994845283,11.503512726277389,38,0,0,231.83848583061206,0,0,0,1,0,0,0,1,0
109.00822240029717,2.6145285476399485,85,0,0,27.7903565360505,0,0,1,0,0,0,0,1,0
271.4421529356786,18.876478697445172,31,1,0,418.65919918453693,0,1,0,0,0,1,0,0,0
192.8425947783283,18.814222722839983,18,1,1,274.3002627830327,0,0,1,0,0,0,0,1,0
83.42553812126141,22.13703221651322,36,0,0,240.12583251210955,0,0,0,1,0,0,1,0,0
68.36183296376397,14.707385588250725,59,1,1,72.56698573902604,1,0,0,0,1,0,0,0,0
397.0199136119455,22.248583079604167,18,0,0,399.1256116727302,0,0,1,0,0,0,1,0,0
266.18817072156565,19.751664180172945,51,0,0,71.23647341383533,0,0,1,0,0,0,0,1,0
290.9754307107611,9.9594018001834,48,0,0,466.8462604979467,0,1,0,0,0,0,1,0,0
26.75528531705976,21.923821166424684,21,1,0,17.582428222200353,1,0,0,0,0,0,1,0,0
128.30722543432017,6.99996508171751,53,0,0,339.65098266347445,0,0,1,0,0,0,0,0,1
159.92833642163328,10.700121034276142,44,0,0,150.37199340417735,0,0,1,0,0,0,0,1,0
102.12904323553794,19.749103890127643,62,1,0,180.31558546029407,0,1,0,0,0,0,1,0,0
110.2187279823205,14.754161509153478,64,0,0,280.7362074462924,1,0,0,0,0,0,0,0,1
29.591994674282745,7.948557599421386,21,0,0,302.2497057811353,0,0,0,1,0,1,0,0,0
98.2247350667201,21.472742466374754,77,0,0,367.6808689254318,0,0,0,1,0,0,0,1,0
106.64401907005295,0.17760336198414883,82,0,0,34.79557686821677,1,0,0,0,0,1,0,0,0
146.62803847935805,20.426149985493684,19,0,0,306.9831246887403,0,0,1,0,0,0,0,0,1
53.160762913981294,5.987038256711996,25,0,0,102.51750266826053,1,0,0,0,0,0,0,0,1
288.92129620831605,23.611914731737443,49,0,0,88.56587970243712,1,0,0,0,0,0,1,0,0
142.90868910394357,0.9776621208425649,85,0,0,88.72305272065844,0,0,1,0,0,1,0,0,0
49.7522148498212,3.526843376985407,72,0,0,212.58891711241466,1,0,0,0,0,0,1,0,0
161.25766768575286,6.497730936259393,88,0,0,321.5403852624992,0,0,0,1,1,0,0,0,0
321.4232877565758,3.163792240929496,26,0,1,194.74730170778176,1,0,0,0,0,0,1,0,0
179.72898151622766,7.237294887206593,18,1,1,40.136242184805496,0,0,0,1,1,0,0,0,0
332.6748067993436,14.009935362350898,41,0,0,328.7646828458698,0,1,0,0,1,0,0,0,0
158.91612935310647,3.068838240223135,42,0,0,238.40870299106888,0,1,0,0,1,0,0,0,0
100.08864415867723,16.90095536764438,55,0,0,249.48934608616386,1,0,0,0,0,1,0,0,0
531.575166812319,10.563294366869123,62,0,0,419.8883691462485,1,0,0,0,0,0,0,1,0
183.12989503906417,16.06246601018089,32,0,0,308.12295402699345,0,1,0,0,1,0,0,0,0
175.45778457383122,9.60818535589064,79,0,0,71.8279113195821,0,0,1,0,0,0,1,0,0
395.61647890176,13.013883427886874,49,1,0,263.57194279857464,0,1,0,0,1,0,0,0,0
367.7362871928378,4.076639512405214,27,0,0,362.4100112857143,1,0,0,0,0,0,0,1,0
447.52732203965826,19.66931719413745,32,0,0,140.85834571316093,0,0,0,1,1,0,0,0,0
32.838026988657106,17.33548782845139,49,1,0,213.8044227329865,0,1,0,0,0,1,0,0,0
24.152580164136634,5.384574941878518,47,0,0,277.29012867509454,0,0,0,1,0,1,0,0,0
400.15289518841126,5.578733955515818,68,1,1,370.0436915685876,0,0,1,0,0,0,0,1,0
101.87600696184535,5.497017733773949,31,1,0,495.9030167491237,0,0,1,0,0,0,1,0,0
141.48019573527284,3.6043096146942775,37,0,0,220.79322413669723,0,0,1,0,0,1,0,0,0
230.7456167230693,13.271365109924432,66,0,0,328.7427746633987,0,0,0,1,0,1,0,0,0
141.03404683686202,4.585488032022016,48,0,0,184.20157796310554,0,1,0,0,1,0,0,0,0
57.76177192816684,10.618694779666365,33,1,0,172.89215132662588,1,0,0,0,0,0,1,0,0
247.2828640859004,3.726344846139396,58,0,0,399.62719480136946,0,1,0,0,0,0,1,0,0
218.245883067186,13.869616173264191,29,0,0,267.34552764339446,0,1,0,0,0,0,0,1,0
585.231542500963,1.5317765532078846,82,0,0,351.7056291643794,1,0,0,0,1,0,0,0,0
20.797666220872337,19.708069475748356,82,0,0,444.17216403235506,1,0,0,0,0,0,0,0,1
210.9053458096517,8.217524740696934,57,0,0,483.7417427066428,0,0,0,1,0,1,0,0,0
152.59147053403385,2.403631837070326,76,0,0,478.3904379088948,1,0,0,0,0,0,0,0,1
286.99436468598725,11.966525785175964,89,1,0,172.3112210751214,0,0,1,0,0,1,0,0,0
164.94654078067038,21.597356588486832,65,0,0,439.84241107675615,1,0,0,0,0,0,0,1,0
312.7604641875496,12.531909161404203,23,0,0,186.3414012202925,0,1,0,0,0,0,1,0,0
300.1125088825415,14.838428433175624,86,1,0,50.09462207915089,1,0,0,0,0,0,0,1,0
62.7615984723937,17.72526483995263,58,0,0,108.1967020185387,0,0,0,1,1,0,0,0,0
37.137454495528644,0.7797563227187503,44,0,0,250.78170805298333,1,0,0,0,1,0,0,0,0
190.39583790893047,19.649706129623922,36,0,0,485.1626171946516,0,1,0,0,0,0,1,0,0
238.44549496038155,1.2776967583807854,27,0,0,333.63714537045496,0,0,1,0,0,0,0,1,0
123.80510943399563,2.4801804222963817,75,0,0,302.5744797082712,1,0,0,0,0,0,1,0,0
185.47173236006407,2.3617271596634373,19,1,0,340.1742899287197,1,0,0,0,0,1,0,0,0
78.85437331789062,23.03464852026282,73,0,0,10.130437626838184,0,0,0,1,1,0,0,0,0
132.9414807574264,12.757262454730832,64,0,1,122.72996258413677,0,0,0,1,0,1,0,0,0
369.98494660094445,0.031028952049750202,77,0,0,234.23508342089195,0,1,0,0,0,1,0,0,0
201.13605045162012,21.963703002088778,61,0,0,113.68260312215538,0,1,0,0,0,0,0,1,0
263.5051351141835,23.03453322148997,74,0,0,199.9944355794424,0,0,1,0,0,0,0,0,1
181.10365255305788,23.30113134828581,70,0,0,196.9929077162,0,1,0,0,0,0,0,0,1
716.410970153623,9.414579707744709,87,1,0,304.4632806274892,0,0,0,1,0,0,0,1,0
250.9888101091668,7.700042183694779,45,1,0,216.17752683846064,0,0,0,1,1,0,0,0,0
30.998355931756784,15.98664887220924,47,0,0,481.8655886182808,0,1,0,0,0,0,1,0,0
246.85846753354647,7.63930987430315,60,0,0,155.5526061857035,0,0,1,0,1,0,0,0,0
92.02176175704223,13.404338909108827,43,0,0,406.8670657203957,0,0,1,0,0,0,0,1,0
213.40479990042107,2.409908064157337,71,0,0,159.15600618287618,0,0,1,0,0,0,1,0,0
387.2988674365949,6.821669388389168,55,0,0,261.78377564050015,0,0,0,1,0,0,1,0,0
120.77735129645954,21.883981313341224,38,0,0,53.357526647701825,0,0,0,1,0,0,0,0,1
97.00847970116219,0.49347310663005395,73,0,0,295.23700770385653,0,0,1,0,0,0,0,1,0
273.0072389327937,12.085025387291463,83,0,0,157.90329005832794,0,0,1,0,0,0,0,1,0
85.40220402105274,4.27476512149035,32,0,0,95.97068784393603,0,0,0,1,0,0,0,0,1
252.57923799212097,20.402027119665394,48,1,0,5.469943310987047,0,0,1,0,0,0,0,1,0
248.4061374745977,12.580403852797126,86,1,0,21.151382725268896,0,0,1,0,1,0,0,0,0
